"positive"," Excellent news. (*phew!* *bloody phew!*) #thyroid"
"neutral","2. August 2013 17:13 Warum junge Deutsche so wenig protestieren Macht doch auch mal was! "
"neutral"," mist, jetzt muss ich jeden Neuen blocken, damit die Zahl bei 69 bleibt :&lt;"
"neutral","George, Gina &amp; Lucy: Mehr als nur Taschen!: von Anne Neulich war ich in der Stadt und habe mir spontan ein neu... "
"neutral","  Vielleicht Kanzler einer Honorar-Universität. Aber ganz sicher nicht 2013 Kanzler einer Bundesrepublik Deutschland."
"positive"," Ausbildung, Uni, Unternehmen. Such dir was aus :)."
"negative","Gerardo Martino trauert Sieg gegen AC Milan nach "
"negative","RT : Kriminologe im Interview: Experte rügt fehlende Polizeikontrollen beim Derby "
"neutral","Heise-News: Black Hat: TLS-Erweiterung schwächt Sicherheit der Verschlüsselung "
"negative"," dirty birdie"
"neutral","RT : Gray Horn  Shot Put  #ThorpeCup #USATF #LeichtAthletik #decathlon 27 Jul 2013 "
"neutral","RT : Merkel spricht der FDP ihr volles Vertrauen aus ^_^ #tvduell"
"neutral","  Nein, das war ""Auferstanden aus Ruinen"" ... #sg"
"negative"," -.- Echt schlimm!"
"neutral","Interpol - Heinrich Maneuver ...Listen Live Now On: "
"neutral","der nette Frankie aus Deutschland....RT : Good afternoon from beautiful Lynbrook #AxelHappy"
"neutral","Wir sind bereit, die Hochzeitsgesellschaft kann kommen. Auch Feiern mit 150 Personen sind bei uns kein Problem -... "
"neutral","Wer nach allen Seiten immer nur lächelt, bekommt nichts als Falten im Gesicht."
"neutral","... aus Leidenschaft zum Kunden. Reischer CRM Consultants GmbH "
"neutral",""
"neutral","Europäische App-Industrie: #Apps schaffen 800.000 Arbeitsplätze "
"negative","wenn jemensch trollt, dann troll ich zurück! und dann brauchst mir keine freund_innenschaftsanfrage schicken verdammt! #nerv #trollen"
"neutral","Kindle Fire HDX bald auch bei Amazon.de "
"neutral","Der französische Ex-Außenminister Roland Dumas hat zur ""Intervention"" in Syrien erstaunliche Sätze gesagt. "
"neutral","ROUNDUP/Neue Brüsseler Vorwürfe: China subventioniert Solarbranche "
"positive","Wow, meine Augenbrauen sehen einmal gut aus."
"neutral"," Dear Chefredakteur, habe Dir bei FB ne Mail wegen eines Interviews geschickt. Guckste unter ""Sonstiges""? Danke!"
"negative","Die Onion Rings von Nicole waren leider kalt... (@ Burger King w/ ) "
"neutral","Effizienz: Dauerkrankheit Verschwendung "
"neutral","Live Loyal Die Rich "
"neutral","LED Fahrradlampe 30034 [30034] : LED Lampen Köln_LED Fachgroßhandel_LED Fachhandel- Günstig, aber nicht billig! "
"neutral","Tim Louwerse (NEC Nijmegen D Jugend) mit seinen personalisierten Sells Wrap VII Elite Aqua Junior in Pro Keepers... "
"neutral","Dar�ber nachdenken Marchesa Hochzeitskleid, Verpassen Sie nicht! "
"negative","  IT IS! IT'S NOT OKAY! @"
"neutral"," Doch doch. Aber Samstag keine Freude dran gehabt."
"neutral","#Dropshipping #Internethandel #Firmengründung #Existenzgründung #Raus aus H4 #Fertige Online Shops #Dropshipper "
"neutral","Wir kommen zu Top 2 Berichte und Aussprache"
"neutral","Chemnitz, Emilien- Ri. Blankenauer Straße in der 30er Zone aus dem Cappu Roomster (Danke, José) /rs"
"neutral","So sieht ""Grüne Politik&amp;soziale Gerechtigkeit"" aus? Grüner genehmigte sich Audi A8 mit Massage-Sitz "
"positive","Mir fehlen noch 2 % bis zur Genehmigung. Einmal Müll angeln wäre also ne super Sache :D #ACNL"
"positive","  gratuliere!"
"neutral","Kreativ Welt News Allerheiligen, Freitag, 1.11.2013: In Hessen kein Feiertag! Alle Besucher/innen aus... "
"negative"," ja.. scheiße, wa?"
"negative","#wiegehts bewegender einspieler, aber #wiebitte sollen Kinder Sprache vernünftig lernen, wenn die Lehrerin schon nur gebrochen d. spricht?"
"positive","  sonst schick ich euch eine übers AF ;)"
"negative","Wie man sieht kostet eine Kontamination nicht nur den Hauseigentümern viel Geld, sondern manchmal auch die ganze... "
"neutral","Mit dem Texte schreiben Geld verdienen ★ Geld verdienen mit Blogs ★ "
"positive","  Hoffentlich trotzdem lösbar..."
"negative","RT : Bin verwirrt   "
"neutral","Honka Blockhaus Modell Lokki Vorderansicht "
"neutral","RT : Der Staat nimmt mehr ein, als erwartet. Was heißt das? [ ] Er senkt die Steuern [ ] Er zahlt die Schulden [x] Er kann mehr…"
"neutral","Wetterwerte Wiehl 04.08.13,23:16 Temp: 19,0 C Wind:0,2km/h Druck: 1021,0hpa langsam steigend, Regen Heute 0,0mm."
"neutral","40 Jahre Einsatz für die Wissenschaft von morgen "
"neutral"," bitte schön kel!!"
"neutral","Marken Gala (Alte Oper, Frankfurt) "
"neutral","RT : Rosa Wiesn: Köln bekommt erstes schwules Oktoberfest "
"negative","#back #bored #Hashtag #LoL #FickDichMückenstich"
"neutral","Reifer Jahrgangs-Sekt "
"neutral","Seniorenbetreuung 24-Std: Oma will nicht ins Heim! Deutschlandweite Vermittlung "
"neutral","BSV Rehden vs Bayern Munich 2013 DFB Pokal Highlights 0-5 Shaqiri Muller hat trick Robben Goals Video: BSV Reh... "
"neutral","Mit Nato-Bomben über #Libyen hat man einen Partner gegen Menschenschmuggel und Terrorismus ausradiert. So auch mit sog. Rebellen in #Syrien."
"neutral"," #ichdarfnichtserzählen :P (Ich sende Dir ne Info sobald ich mehr sagen darf.)"
"negative","        Hallo! Letzter Ferientag ;-("
"positive"," Ists bei mir auch. Aber, das heißt nicht,dass es schon fertig ist. Heißt nur, dass man selbst vorerst nichts dort machen kann. =)"
"neutral","USA nun sicher: Merkel wahrscheinlich kein Al Qaida-Mitglied "
"positive","sollte man wirklich mal lesen ... "
"negative"," manche würde ihm Sexismus vorwerfen."
"neutral","Gustl Mollath entlassen: Beate Merk verteidigt ihr spätes Handel erneut "
"negative","          HAI SETENG :("
"positive","RT : This is fuckinn awesommeee! Was ein geiler Tag, wünsch ich euch allen auch! :-)"
"neutral","Traffic-Coaching :: Extrem zielgerichtete Webseitenbesucher in wenigen Minuten!: "
"neutral","Champions League AC Milan X PSV Eindhoven "
"neutral","Urteil Juragent-Prozesskostenfonds lässt hoffen: (newsmax.de) Mit einem Urteil vom 09.07.2013 (AZ: II ZR 9/12)... "
"neutral","Ich rieche morgens übrigens nicht nach Schweiß, sondern nach Zimtröllchen. Dachte, ihr solltet das wissen."
"neutral","#opblitzkrieg Innenminister Pistorius täuscht Interesse an Datensicherheit vor! "
"positive","Herrlich! Marija allein unterwegs..."
"positive","Aber wie cool war bitte der Kristen Stewart Tweet?"
"positive"," Ahhh. Wenn schon kein Duell #Merkel vs  , dann eins  vs #Raab. Cool. :-)"
"neutral","Sterne N8000 Smart Phone 5 Zoll kapazitive... "
"neutral","  leider njet. werde eine anninger-einheit am frühen nachmittag machen (berge... tirol kommt!)"
"negative","Und Rap hat mich nicht immer glücklich gemacht.  #Gangster"
"positive","#QUALITÄT #online #Druck ▸ Briefbogen &gt; Hervorragende Qualität, maximale Farbgenauigkeit "
"neutral"," gut, war etwas dick aufgetragen."
"positive"," Wahnsinn! Herzlichen Glückwunsch!!"
"negative","Wenigstens weiß ich, dass meine Fotos nicht besonders gut sind."
"neutral","Ein Rezept für 4 Personen für 9 anpassen. Ganz ""einfach"". Achtung: Beim Lesen nicht verhungern. "
"neutral","pv magazine Deutschland: Schmid Group hofft auf Aufträge aus China "
"negative","Saftig geschriebener Taschentrafo"
"negative","Zum ersten Mal mich selbst erfolgreich ausgesperrt - check."
"neutral","Browser-Game kostenlos Urban Rivals Online Sammelkartenspiel "
"negative"," Sigh!"
"neutral"," Stimmt. Aber auch Fragen, die nicht geklärt werden."
"negative","2 Schmerztabletten genommen. Hundemüde. Unmotiviert. Hallo Schultag 3."
"neutral","RT : Deutsche Telekom überwacht ihre Kunden im grossen Stil "
"neutral","Online Kredit Finanzierung mit niedrigen Zinsen sofort "
"neutral","RT : Klare Worte: -Chefredakteur  kritisiert Berichterstattung über Bischof #Tebartz-van Elst: "
"neutral"," "
"neutral","Bessere OOXML-Unterstützung für Libre Office 4.2 geplant "
"neutral","Zahnarztauskunft-online Bremen Hier finden Sie die besten Zahnärzte und Zahnmediziner aus Bremen "
"neutral","#Android: WhatsApp: Rechtliche Schritte gegen Software-Mod WhatsApp+ "
"neutral","RT : Die große Frontlinie verläuft nicht zwischen #Religion und #Atheismus, sondern zwischen Menschenfreunden und Menschenfeinden."
"neutral","Not Rational Diaper Bag Gretel Cognac Diesel "
"neutral"," japp, kannst du. Schau einfach, dass keine Seife reinkommt"
"neutral","RT : #NSA-Überwachung: #Obama spricht sich für mehr Transparenz aus "
"neutral","Endlich da: Tweetbot 3 bringt an iOS 7 angepasstes Design und neue Features! "
"neutral","Interessanter Artikel: ""Googles gefährliche Meinungsmache"" #Bundestagswahl "
"positive","Gawd. Morgen fahren wir ""Mal eben so weil's grad inner Nähe ist"" ins Phantasia Land. Krasse Scheiße."
"negative","Lahm kritisiert Sammer öffentlich dafür dass dieser seine Kritik öffentlich geübt hat. Aha."
"neutral","China: Offizielle Wirtschaftsstatistiken stark verfälscht"
"neutral","Kühle Frau??? Ich dachte, sie war noch warm... #domian"
"negative"," Hi, könnt Ihr bitte Oceans Twelve prüfen? Nach einer halben Std. fehlerhaft :( Andere Serien u. Filme laufen problemlos. Gruß"
"positive","  jetzt erst recht geteerten und auf Seltsames aufmerksam machen ;)"
"negative","Aogo? Wofür? Sinnlose ""Verstärkung"" #s04"
"neutral","Seriöse Kredite ohne Schufa im Vergleichs Test 2012/2013 "
"neutral","DVB-T-Fernsehen vielleicht bald nicht mehr darstellbar.. #tech "
"neutral",""
"neutral","Für "
"positive","Er schluckt also gerne. 😏 "
"negative","RT : Spackos #wiepeinlich #S04BVB"
"neutral","Die nächsten 3 Anschaffungen: RAM, neue Tastatur, neue Maus. Vorher keine weiteren Videospiele. Ich so."
"neutral","RT : Begeisterung für Shakespeare wecken: Projekt „Playing #Shakespeare with Deutsche Bank“ verlängert "
"neutral","RT : Wein. Offen, umgefallen, ausgeschüttet, leer. Weinen."
"positive","Endlich mal wieder seit langem in ruhe frühstücken :) "
"neutral","Erst Wasserwerfer, dann Scheinwerfer: #Polizisten müssen nach #S21-Einsatz löhnen "
"neutral","BND gab Metadaten an #NSA hat aber alle Daten der Bundesbürger zuvor gefiltert. Also letzteres macht mir wirklich Angst. #Tagesschau #btw13"
"neutral","RT : Gut aufgepasst! Nachbar verhindert Einbruch in Löhne: "
"neutral","Es gibt keinen falschen Tweet im Richtigen. A. Döner (ca. 1944)"
"positive"," ne FUN natürlich schaffst du das :D"
"neutral","Zeitschrift Fuer Neuere Rechtsgeschichte Znr "
"neutral","Alte Zeiten feiern! (@ One.fishmart) [pic]: "
"neutral","Ich habe ein -Video positiv bewertet: "
"negative","RT : Schweiz Tourismus schäumt wegen der Oprah-Geschichte vor Wut. Vorteil: Den Schaum kann man dann bestens schlagen. "
"neutral","2.9.2013 Sprechstunde #Versicherungsfragen bei #Haus &amp; #Grund Wilmersdorf 11:00 Uhr, 13:00 Uhr Lunch 'Non solo Vini' "
"neutral","Major Mathe - Brüche addieren [Türkisch] #Folge5: "
"neutral","RT : Wenn du 'Die Welt' nicht mehr verstehst und 'Bild' liest vergeht 'Die Zeit'"
"positive"," lösch schnell 3 :'D"
"neutral","RT : Subs: Fabianski, Nacho, Frimpong, Gnabry, Zelalem, Wilshere, Sanogo. #FFCvAFC"
"positive"," okaaaaay, dann brauch ich kein schlechte gewissen zu haben. :3 cheonma. ♥"
"neutral","RT : Transgender im Porträt: Aus San Diego kommt die gelungene Foto-Serie ""Visible Bodies"". "
"positive","Super! Bereits einige Statements von SPÖ, ÖVP, PiratInnen, Grünen sowie vom Team Stronach zur Clean... "
"positive","echt geiles Ding dieses Bich #hitzetot"
"positive","#Sexkontakte Dreamboy4090 (34) aus 06126 halle: Bin dauergeil, spontan und freizügig, sportlich sch... "
"neutral"," hör auf mich dran zu erinnern."
"negative","Ich hatte einen pädagogisch ganz und gar unvorzeigbaren Tag. Und einfallsreich war ich auch: nein! Nein! NEin! NEIn! NEIN! neiN! neIN! nEIN!"
"neutral","Bang &amp; Olufsen weitete Verlust aus "
"neutral","Weiterbildung: Welche Möglichkeiten es gibt und welche Absprachen mit dem Arbeitgeber getroffen werden müssen "
"positive","RT :  na dann hau rein 💪"
"neutral","Obama wollte alles über Merkel wissen ► US-Präsident ist seit 3 Jahren informiert ► Er persönlich genehmigte Spionage gegen Merkel"
"neutral","rote ampel kurz vorm ziel. Die deutsche bahn will mich verarschen."
"negative"," Lieber nicht, wenn das geht. Sonst dauert die Erkältung noch länger."
"neutral"," Würde gerne einen Fehler melden. 2/2"
"neutral","Neue Gadgets: Diese Digitalkamera müssen Sie selbst bauen "
"neutral"," ja, richtig, gaaaanz kurz"
"negative"," Nicht schön - hast keine passenden Medi´s dafür?"
"positive"," vieleN Lieben Dank! Ebenso Willkommen in meiner kleinen Follower-Runde :)"
"negative","Twitch?Dornröschen lass dein BH herunter."
"neutral","Ironie setzt Intelligenz voraus."
"neutral","Europa League (14:05) - VfB Stuttgart: Einsatz von Ibisevic gegen Plovdiv fraglich: Der VfB Stuttgart bangt vo... "
"negative","RT : Männer: faxt. Was für ein Ausbund an #sexismus, Peinliche Scheiße. #ichkaufdasnicht, liebe Agentur  "
"neutral","TEST TEST #Panik bei #digitalSTROM an der #IFA 2013 TEST TEST #mydigitalstrom 5.9.2013 16:10"
"neutral","BUEN VIVIR - Das indigene Konzept des GUTEN ZUSAMMENLEBENS aus Lateinamerika "
"positive","RT : Ich lerne grad: Zeitungen haben gar kein Problem. Tolle Leser, toller Content! "
"neutral","Achtung! Neue Facebook-Spam-Gruppe! "
"neutral"," Hilft Zeit, Arbeit und Geld sicher weiter, wenn man dann auf Twitter gegen Leute rantet. I see the point."
"positive"," Das kann man ja hervorragend lernen. ""Navigieren"" muss halt echt gelernt sein - ich lasse mich von Sue Bryce inspirieren :)"
"positive"," Hahaha der würde sich vor lauter McLachflashs nicht mehr einkriegen 😂😂😂"
"positive","Wir haben schon Wochenende! RT  Warum kann der Freitag nicht mal seinem Namen alle Ehre machen?"
"neutral","Welle fristloser Entlassungen von Beschäftigtenvertretern bei Burger King geht weiter [Online-Abo]: Welle fris... "
"neutral"," Gomez? Hummels? Schweinie? Neuer? Bender?"
"neutral","ProSieben: Schulz erfolgreich, ""Task Force"" sehr mau "
"neutral","Deutscher #Wetterdienst warnt Region #Hannover vor starkem #Gewitter mit Sturmböen. Gilt bis 10.30 Uhr."
"neutral","Was wäre nur gewesen, wenn ich mich anders entschieden hätte? Was wäre heute aus mir geworden... "
"neutral","Abgekühlte Konjunktur: Schwellenländer bereiten IWF Sorgen "
"neutral","Nur, weil uns beim letzten starken Gewitter unser Pavillon kaputt gegangen ist."
"neutral","Polen schließt Beteiligung an Militärintervention in Syrien aus "
"neutral","GRÜNE Energiewende - Sauber, Sicher und Sozial: "
"neutral","Was bedeutet die Zeugnissprache im Einzelnen?: "
"neutral"," nah?"
"neutral"," gesehen......Yeah....wieder Tränen....."
"neutral","Noch 2 Stunden Köln... jemand Tipps für mich? (Es regnet..!) #köln #langeweile #dom #starbucks"
"neutral","So früh wach und kann nicht mehr einschlafen..."
"neutral"," Whoops und die lila &amp; blaue Koigu. La la la la la. Ich sollte besser gar nicht erst hingehen."
"positive"," kein Problem: Klappt - Danke :-) Darf man fragen wer die gemacht hat?"
"positive","So langsam verflacht die Partie etwas, Arsenal schaltet einen Gang zurück. Sieht jetzt mehr nach Serie A als Premier League aus."
"positive"," Ooook....enttäuschen nicht, sieht aber aus wie mehr als 20cm Unterschied, deswegen :) have fun"
"neutral","RT : #IndenPeschen Berichte von Autos &amp; Rollern die beobachten &amp; provozieren. Bewegt Euch NUR in Gruppen &amp; bleibt cool #Dui…"
"positive"," ..dann stell' dir einfach vor, du hättest was. :D"
"positive"," OMFG DUDE! GUCK DEN!! "
"neutral"," Eigentümlich Frei, Mises Daily, NZZ, Presse, orf.at"
"neutral","Heute ne #Hipster mit nem Black Flag Shirt gesehen und mich gefragt, ob die überhaupt ne Ahnung hat was das ist."
"neutral"," Fuel Belt Helium 2"
"positive","  ganz deiner Meinung ⚽💙"
"neutral","Amber.js anyone? Befreundete Agentur sucht recht bald Unterstützung für nen Amber-Client (Web App)."
"neutral","wags-wivesandgirlfriends: WAG Projekt 3 Tage Wag: Lena Gercke Thema: Schönste Frisur Lena stehen kurze, sowie… "
"neutral"," schreib ihr mal nen brief idk wenns durch normales reden net geht gibs ihr schriftlich, schreib einfach alles auf was dich stört"
"neutral","Aus dem Dunkel ans Licht - Pläne für #Lobbyregister gescheitert "
"neutral","RT : Europas Schuldenkrise: Niedrige Zinsen entlasten Deutschland um 41 Milliarden Euro "
"neutral","Trotz schwierigem zweiten Quartal: Media-Saturn setzt starkes Online-Wachstum fort "
"positive"," Ein Dankeschön an den Herrn aus München."
"positive","Ich habe ein -Video positiv bewertet: "
"neutral","Non mentions sind das neue Lästern."
"neutral","RT : Forum zur Mariahilfer Straße: Was würden Sie verbessern? « "
"neutral","mis cholitos: Juanito - ""el Andino nach Machart Waldorf"" will lieb gehabt werden -- die Puppe für Ihr Kind "
"neutral","International führendes #IT Unternehmen sucht einen Global Senior Corporate #Applications Manager in der #Schweiz! "
"neutral","chopper XV 250: berlin | Yamaha, XV 250, 13 kW, 45000 km, EZ 05/1991, rot, TÜV 05/2014, Schöner kleiner Choppe... "
"neutral","Kommunikation: Klüger Arbeiten "
"neutral","Solheim Cup 2013: Europa gewinnt gegen die US-Damen: Exklusiv Golfen "
"neutral","Landtagswahl: Rekordzahl Briefwahl (Beitrag BR) "
"negative","Wenn ich mrinen Freund nicht hätte, ne......R.I.P Caro."
"neutral","Gleich gehts los! 17.30 Uhr 100 Liter Freibier im Kurpark Schliersee! "
"positive","RT : BISON #Multichannel-Studie: Wut- und Frust-Käufe zu 76% weiterhin via Offline-Handel ;) Danke , heute Aben…"
"neutral","Photoset: subtilitas: Bearth &amp; Desplazes -  Gantenbein Winery, Fläsch 2008. Photos (C) Ralph Feiner. "
